ReturnLineID,ReturnDate,ProductID,StoreID,QuantityReturned,ReturnAmount,ReturnCOGS,ProfitImpact,SaleLineID
5462,2023-12-14,10004,2007,1,103.78,82.16,-21.62,84824
5463,2024-09-09,10005,2002,1,369.75,236.17,-133.58,84872
5464,2024-08-06,10037,2001,1,15.19,5.16,-10.03,84874
5465,2023-03-26,10035,2017,3,2965.08,2005.08,-960.0,84892
5466,2024-01-01,10009,2016,2,50.15,15.9,-34.25,84902
5467,2024-08-12,10034,2004,1,85.54,22.68,-62.86,84916
5468,2023-05-24,10026,2005,2,72.93,26.2,-46.73,84923
5469,2024-01-13,10034,2002,1,73.16,22.68,-50.48,84928
5470,2024-12-31,10007,2017,1,358.09,256.61,-101.48,84936
5471,2024-04-03,10036,2010,3,3313.73,2287.29,-1026.44,84974
5472,2023-08-19,10021,2010,3,465.49,357.27,-108.22,85011
5473,2023-10-25,10036,2020,2,2266.75,1524.86,-741.89,85019
5474,2024-12-19,10040,2006,1,431.26,261.12,-170.14,85037
5475,2024-01-10,10035,2016,1,942.74,668.36,-274.38,85063
5476,2024-01-27,10027,2013,1,37.17,11.18,-25.99,85070
5477,2024-12-17,10035,2007,3,2415.25,2005.08,-410.17,85079
5478,2023-05-25,10017,2003,2,154.55,107.88,-46.67,85090
5479,2023-12-23,10033,2020,2,1614.24,1146.96,-467.28,85115
5480,2024-08-26,10003,2014,1,28.98,8.79,-20.19,85117
5481,2023-07-12,10001,2009,1,604.9,511.67,-93.23,85160
5482,2024-12-31,10018,2001,2,114.95,45.16,-69.79,85201
5483,2023-03-12,10009,2003,1,24.36,7.95,-16.41,85224
5484,2023-06-08,10026,2008,2,67.11,26.2,-40.91,85234
5485,2024-01-28,10021,2008,3,399.81,357.27,-42.54,85251
5486,2023-10-23,10007,2004,1,368.97,256.61,-112.36,85256
5487,2023-12-25,10001,2015,3,1691.4,1535.01,-156.39,85296
5488,2023-10-20,10026,2016,2,73.83,26.2,-47.63,85298
5489,2024-08-07,10012,2011,2,98.36,68.7,-29.66,85313
5490,2023-09-02,10028,2009,1,34.34,15.67,-18.67,85323
5491,2024-06-15,10019,2010,2,50.75,32.46,-18.29,85326
5492,2023-05-08,10005,2007,1,394.9,236.17,-158.73,85360
5493,2023-12-06,10019,2013,3,86.4,48.69,-37.71,85470
5494,2023-04-20,10036,2011,1,1086.65,762.43,-324.22,85483
5495,2024-08-04,10037,2005,2,30.55,10.32,-20.23,85498
5496,2024-12-31,10003,2017,1,30.91,8.79,-22.12,85501
5497,2023-12-26,10015,2008,2,733.54,586.2,-147.34,85506
5498,2024-11-18,10012,2012,1,63.14,34.35,-28.79,85510
5499,2024-07-10,10006,2009,1,39.22,33.45,-5.77,85517
5500,2023-02-02,10027,2013,2,71.44,22.36,-49.08,85548
5501,2023-09-02,10029,2004,2,29.92,15.42,-14.5,85562
5502,2024-10-16,10024,2001,1,1063.99,896.33,-167.66,85591
5503,2023-11-26,10026,2004,3,109.91,39.3,-70.61,85596
5504,2024-12-31,10022,2001,3,45.8,18.75,-27.05,85597
5505,2024-11-03,10036,2018,2,2327.36,1524.86,-802.5,85618
5506,2023-05-10,10035,2009,1,646.25,668.36,22.11,85622
5507,2023-05-11,10037,2018,1,14.53,5.16,-9.37,85630
5508,2023-01-30,10027,2011,2,73.06,22.36,-50.7,85643
5509,2024-05-19,10010,2003,2,654.34,412.96,-241.38,85693
5510,2024-01-10,10020,2013,2,789.25,552.82,-236.43,85747
5511,2023-11-18,10034,2011,1,75.28,22.68,-52.6,85772
5512,2024-08-16,10028,2010,1,33.53,15.67,-17.86,85776
5513,2023-05-03,10028,2006,1,30.02,15.67,-14.35,85794
5514,2023-11-19,10013,2005,1,43.83,11.81,-32.02,85795
5515,2023-05-24,10004,2016,1,90.19,82.16,-8.03,85800
5516,2024-12-31,10027,2009,1,39.8,11.18,-28.62,85838
5517,2024-05-28,10023,2001,3,3609.47,3102.75,-506.72,85936
5518,2024-03-24,10013,2005,1,47.12,11.81,-35.31,85938
5519,2024-03-19,10033,2004,1,795.93,573.48,-222.45,85939
5520,2023-12-10,10040,2014,3,1057.67,783.36,-274.31,85954
5521,2024-08-30,10036,2013,1,980.96,762.43,-218.53,85967
5522,2023-06-11,10031,2020,3,2431.96,1646.79,-785.17,85985
5523,2024-07-17,10015,2003,2,664.89,586.2,-78.69,85992
5524,2024-10-26,10035,2019,3,2627.41,2005.08,-622.33,85994
5525,2024-11-20,10020,2019,1,320.74,276.41,-44.33,85996
5526,2024-08-10,10010,2014,3,1082.22,619.44,-462.78,86038
5527,2023-03-25,10013,2013,1,40.52,11.81,-28.71,86042
5528,2023-12-11,10027,2019,1,39.02,11.18,-27.84,86044
5529,2024-10-14,10006,2019,3,134.61,100.35,-34.26,86080
5530,2023-06-24,10032,2002,2,263.09,191.96,-71.13,86120
5531,2024-06-26,10012,2017,1,49.61,34.35,-15.26,86152
5532,2023-07-15,10025,2007,3,375.29,160.59,-214.7,86156
5533,2023-11-24,10033,2017,3,2527.46,1720.44,-807.02,86159
5534,2023-04-19,10033,2004,1,648.69,573.48,-75.21,86170
5535,2023-12-22,10025,2013,2,163.86,107.06,-56.8,86184
5536,2024-12-31,10018,2018,3,132.72,67.74,-64.98,86194
5537,2023-06-05,10037,2019,1,12.88,5.16,-7.72,86200
5538,2023-05-23,10021,2019,2,350.18,238.18,-112.0,86276
5539,2024-08-09,10036,2008,3,2725.01,2287.29,-437.72,86286
5540,2023-07-15,10025,2008,1,104.89,53.53,-51.36,86308
5541,2024-08-18,10037,2019,2,27.72,10.32,-17.4,86331
5542,2024-11-17,10031,2019,1,610.52,548.93,-61.59,86341
5543,2024-09-20,10039,2007,1,371.08,255.66,-115.42,86342
5544,2024-09-06,10004,2016,1,120.02,82.16,-37.86,86447
5545,2024-06-29,10031,2019,2,1207.16,1097.86,-109.3,86459
5546,2024-07-12,10039,2009,2,725.6,511.32,-214.28,86472
5547,2023-05-16,10034,2013,3,254.37,68.04,-186.33,86528
5548,2023-02-20,10038,2001,2,638.01,448.4,-189.61,86539
5549,2023-11-28,10007,2020,1,342.84,256.61,-86.23,86601
5550,2024-12-04,10038,2015,2,665.52,448.4,-217.12,86607
5551,2023-11-19,10031,2010,1,699.35,548.93,-150.42,86627
5552,2024-12-08,10011,2020,2,88.74,50.16,-38.58,86651
5553,2024-12-31,10027,2013,2,74.11,22.36,-51.75,86659
5554,2023-09-09,10030,2012,3,121.19,51.69,-69.5,86664
5555,2023-07-25,10027,2007,2,74.09,22.36,-51.73,86714
5556,2024-07-21,10016,2003,2,57.07,44.8,-12.27,86724
5557,2023-05-17,10019,2009,2,52.13,32.46,-19.67,86743
5558,2024-10-30,10001,2012,1,847.16,511.67,-335.49,86757
5559,2024-08-28,10031,2014,2,1553.28,1097.86,-455.42,86760
5560,2024-11-04,10027,2004,1,40.47,11.18,-29.29,86795
5561,2024-12-16,10023,2006,1,1404.79,1034.25,-370.54,86808
5562,2024-11-25,10033,2003,2,1346.81,1146.96,-199.85,86830
5563,2024-01-10,10022,2007,1,13.45,6.25,-7.2,86837
5564,2023-11-14,10024,2014,2,2235.57,1792.66,-442.91,86840
5565,2023-08-27,10039,2006,1,360.58,255.66,-104.92,86861
5566,2023-02-15,10018,2003,1,54.65,22.58,-32.07,86875
5567,2023-09-20,10035,2019,1,905.0,668.36,-236.64,86877
5568,2023-06-12,10021,2014,1,158.45,119.09,-39.36,86894
5569,2023-12-09,10024,2003,2,2112.78,1792.66,-320.12,86906
5570,2024-02-05,10006,2007,1,39.3,33.45,-5.85,86926
5571,2023-07-06,10010,2008,3,768.45,619.44,-149.01,86927
5572,2023-08-03,10024,2008,1,1055.25,896.33,-158.92,86930
5573,2024-02-06,10036,2008,1,1090.19,762.43,-327.76,86939
5574,2024-03-15,10024,2016,1,1142.93,896.33,-246.6,86944
5575,2023-06-08,10013,2013,1,46.83,11.81,-35.02,86984
5576,2023-11-03,10008,2007,3,3651.41,2350.02,-1301.39,87016
5577,2023-12-19,10030,2011,2,66.6,34.46,-32.14,87027
5578,2023-09-10,10002,2010,2,36.44,14.72,-21.72,87039
5579,2023-05-02,10034,2007,1,70.84,22.68,-48.16,87051
5580,2024-06-06,10035,2010,2,1845.79,1336.72,-509.07,87053
5581,2023-12-20,10035,2011,1,977.46,668.36,-309.1,87095
5582,2024-12-27,10005,2019,1,346.67,236.17,-110.5,87096
5583,2023-12-11,10035,2018,1,826.75,668.36,-158.39,87112
5584,2023-06-28,10001,2003,1,678.54,511.67,-166.87,87136
5585,2024-02-29,10016,2017,1,34.68,22.4,-12.28,87144
5586,2023-12-17,10022,2007,2,30.86,12.5,-18.36,87145
5587,2023-08-31,10024,2009,3,3237.27,2688.99,-548.28,87146
5588,2024-12-15,10015,2012,1,339.23,293.1,-46.13,87158
5589,2023-04-28,10027,2005,3,104.22,33.54,-70.68,87190
5590,2024-12-05,10027,2008,1,32.55,11.18,-21.37,87234
5591,2024-12-25,10038,2007,1,279.39,224.2,-55.19,87288
5592,2024-10-16,10040,2002,1,387.16,261.12,-126.04,87289
5593,2023-03-18,10039,2017,1,364.04,255.66,-108.38,87306
5594,2024-04-29,10007,2018,1,343.97,256.61,-87.36,87329
5595,2023-12-01,10008,2020,2,2509.45,1566.68,-942.77,87334
5596,2023-05-07,10040,2002,2,745.84,522.24,-223.6,87339
5597,2023-05-18,10033,2004,1,660.51,573.48,-87.03,87359
5598,2023-07-11,10010,2003,2,639.21,412.96,-226.25,87373
5599,2024-07-29,10001,2007,1,772.23,511.67,-260.56,87410
5600,2023-10-25,10039,2002,1,394.26,255.66,-138.6,87443
5601,2023-09-09,10022,2009,1,14.45,6.25,-8.2,87446
5602,2023-07-09,10023,2003,1,1247.1,1034.25,-212.85,87459
5603,2023-07-01,10001,2016,1,782.39,511.67,-270.72,87480
5604,2024-10-11,10034,2017,1,57.41,22.68,-34.73,87485
5605,2024-04-21,10031,2007,2,1581.99,1097.86,-484.13,87491
5606,2023-12-30,10039,2010,1,352.38,255.66,-96.72,87521
5607,2024-06-22,10006,2003,1,42.97,33.45,-9.52,87531
5608,2023-06-09,10033,2020,1,883.1,573.48,-309.62,87583
5609,2023-12-30,10016,2001,2,69.3,44.8,-24.5,87586
5610,2023-12-13,10023,2014,2,2679.31,2068.5,-610.81,87632
5611,2023-01-06,10036,2007,1,1219.59,762.43,-457.16,87635
5612,2023-07-28,10035,2016,1,782.29,668.36,-113.93,87685
5613,2023-04-05,10013,2017,1,40.62,11.81,-28.81,87696
5614,2023-04-15,10037,2010,2,26.32,10.32,-16.0,87701
5615,2023-10-12,10006,2002,1,38.68,33.45,-5.23,87702
5616,2023-03-23,10038,2008,1,311.52,224.2,-87.32,87726
5617,2024-09-21,10023,2011,3,3822.42,3102.75,-719.67,87763
5618,2023-02-22,10001,2017,2,1392.85,1023.34,-369.51,87775
5619,2024-03-22,10007,2013,1,372.34,256.61,-115.73,87786
5620,2024-03-21,10016,2006,1,36.98,22.4,-14.58,87802
5621,2023-11-14,10005,2018,1,345.96,236.17,-109.79,87810
5622,2023-05-30,10039,2007,3,1174.82,766.98,-407.84,87816
5623,2023-07-01,10019,2009,3,72.37,48.69,-23.68,87825
5624,2024-10-28,10015,2015,3,1106.63,879.3,-227.33,87833
5625,2024-12-31,10006,2009,3,123.11,100.35,-22.76,87839
5626,2023-07-16,10038,2016,1,347.37,224.2,-123.17,87852
5627,2023-07-14,10031,2013,2,1586.93,1097.86,-489.07,87855
5628,2023-08-03,10006,2007,2,83.35,66.9,-16.45,87857
5629,2024-05-29,10034,2013,2,158.49,45.36,-113.13,87869
5630,2024-11-14,10025,2019,1,112.14,53.53,-58.61,87882
5631,2023-06-01,10022,2007,1,13.52,6.25,-7.27,87892
5632,2023-01-31,10012,2013,3,146.97,103.05,-43.92,87899
5633,2024-03-08,10039,2003,2,666.18,511.32,-154.86,87904
5634,2023-06-23,10036,2020,1,749.6,762.43,12.83,87906
5635,2023-09-06,10035,2011,2,1746.02,1336.72,-409.3,87914
5636,2024-07-02,10004,2005,1,96.39,82.16,-14.23,87936
5637,2024-12-04,10036,2002,1,973.62,762.43,-211.19,87946
5638,2024-07-31,10035,2006,2,1678.58,1336.72,-341.86,87959
5639,2023-02-18,10027,2018,1,36.01,11.18,-24.83,87989
5640,2023-11-23,10039,2009,1,381.31,255.66,-125.65,87995
5641,2023-08-30,10031,2009,1,813.37,548.93,-264.44,88041
5642,2023-09-23,10036,2018,2,2281.97,1524.86,-757.11,88050
5643,2023-11-14,10026,2002,1,40.4,13.1,-27.3,88065
5644,2024-01-16,10009,2014,2,40.82,15.9,-24.92,88087
5645,2023-10-15,10039,2005,3,1168.13,766.98,-401.15,88104
5646,2023-07-26,10024,2016,1,1085.48,896.33,-189.15,88114
5647,2023-08-30,10008,2004,3,3429.21,2350.02,-1079.19,88122
5648,2023-06-10,10024,2009,2,1678.42,1792.66,114.24,88138
5649,2023-03-10,10013,2009,1,42.04,11.81,-30.23,88145
5650,2023-05-11,10020,2002,2,730.41,552.82,-177.59,88161
5651,2023-12-03,10035,2008,1,853.6,668.36,-185.24,88164
5652,2023-02-16,10025,2011,1,93.25,53.53,-39.72,88196
5653,2024-11-05,10035,2006,2,1720.58,1336.72,-383.86,88212
5654,2024-09-15,10039,2017,2,786.02,511.32,-274.7,88233
5655,2024-01-25,10008,2019,1,1138.89,783.34,-355.55,88242
5656,2023-06-18,10034,2013,2,119.94,45.36,-74.58,88290
5657,2024-09-14,10027,2011,1,41.15,11.18,-29.97,88294
5658,2023-12-06,10015,2010,1,339.22,293.1,-46.12,88308
5659,2024-12-14,10028,2007,3,102.69,47.01,-55.68,88316
5660,2023-11-18,10021,2011,3,345.81,357.27,11.46,88335
5661,2024-10-18,10014,2016,1,111.13,50.95,-60.18,88358
5662,2023-05-03,10024,2001,2,2137.93,1792.66,-345.27,88373
5663,2023-12-28,10039,2013,1,400.4,255.66,-144.74,88376
5664,2024-11-12,10034,2017,1,86.26,22.68,-63.58,88378
5665,2023-01-27,10020,2014,1,396.91,276.41,-120.5,88379
5666,2023-04-17,10033,2006,1,744.43,573.48,-170.95,88391
5667,2024-06-15,10026,2010,2,67.49,26.2,-41.29,88399
5668,2024-03-29,10037,2016,3,43.55,15.48,-28.07,88428
5669,2024-07-22,10031,2003,1,819.62,548.93,-270.69,88429
5670,2023-02-04,10027,2007,3,103.13,33.54,-69.59,88438
5671,2024-08-17,10001,2018,1,662.87,511.67,-151.2,88451
5672,2023-03-04,10016,2014,1,26.3,22.4,-3.9,88452
5673,2023-12-01,10019,2002,2,56.09,32.46,-23.63,88486
5674,2023-12-16,10034,2008,3,211.49,68.04,-143.45,88490
5675,2023-01-30,10031,2017,2,1488.79,1097.86,-390.93,88512
5676,2024-11-20,10013,2017,1,34.28,11.81,-22.47,88515
5677,2023-10-19,10001,2002,2,1733.43,1023.34,-710.09,88550
5678,2023-08-15,10035,2006,1,916.66,668.36,-248.3,88551
5679,2024-08-03,10034,2011,1,80.29,22.68,-57.61,88570
5680,2024-03-14,10010,2018,1,311.21,206.48,-104.73,88579
5681,2023-05-27,10025,2008,1,108.19,53.53,-54.66,88598
5682,2024-07-09,10029,2009,2,30.05,15.42,-14.63,88607
5683,2024-12-01,10018,2003,3,166.29,67.74,-98.55,88641
5684,2024-08-07,10010,2013,1,333.58,206.48,-127.1,88655
5685,2023-11-14,10024,2020,2,2351.71,1792.66,-559.05,88676
5686,2023-09-17,10020,2014,1,343.73,276.41,-67.32,88713
5687,2024-09-25,10020,2007,1,349.54,276.41,-73.13,88718
5688,2024-03-27,10019,2004,2,55.18,32.46,-22.72,88732
5689,2024-11-25,10006,2010,1,43.52,33.45,-10.07,88746
5690,2024-06-20,10011,2016,1,46.95,25.08,-21.87,88772
5691,2023-02-23,10022,2016,1,11.76,6.25,-5.51,88778
5692,2024-11-22,10001,2014,1,744.2,511.67,-232.53,88779
5693,2024-03-26,10030,2003,1,35.01,17.23,-17.78,88808
5694,2023-11-30,10013,2020,1,42.93,11.81,-31.12,88845
5695,2023-07-30,10015,2003,2,807.62,586.2,-221.42,88881
5696,2024-06-29,10020,2003,2,700.0,552.82,-147.18,88909
5697,2023-08-20,10031,2003,2,1569.56,1097.86,-471.7,88927
5698,2024-12-01,10025,2002,1,112.2,53.53,-58.67,88928
5699,2024-04-25,10015,2018,2,787.19,586.2,-200.99,88938
5700,2024-06-03,10032,2018,1,113.26,95.98,-17.28,88949
5701,2024-07-24,10021,2008,1,125.96,119.09,-6.87,88955
5702,2024-10-16,10017,2003,1,83.19,53.94,-29.25,88971
5703,2023-01-28,10012,2006,1,64.14,34.35,-29.79,89026
5704,2024-09-07,10026,2016,1,40.64,13.1,-27.54,89028
5705,2023-07-21,10014,2016,1,116.51,50.95,-65.56,89035
5706,2024-03-16,10015,2018,2,665.23,586.2,-79.03,89048
5707,2024-12-05,10038,2002,2,634.14,448.4,-185.74,89078
5708,2023-10-08,10027,2016,3,105.27,33.54,-71.73,89082
5709,2024-09-30,10012,2015,1,52.76,34.35,-18.41,89090
5710,2024-02-11,10034,2012,3,233.73,68.04,-165.69,89102
5711,2023-12-21,10022,2012,2,29.62,12.5,-17.12,89103
5712,2024-06-28,10031,2016,1,769.64,548.93,-220.71,89110
5713,2023-12-10,10031,2001,1,861.51,548.93,-312.58,89115
5714,2024-05-13,10033,2001,2,1653.54,1146.96,-506.58,89121
5715,2024-12-09,10032,2016,1,129.83,95.98,-33.85,89169
5716,2024-01-22,10036,2020,1,1121.93,762.43,-359.5,89171
5717,2024-01-12,10036,2006,1,1017.64,762.43,-255.21,89191
5718,2023-04-29,10010,2020,1,290.11,206.48,-83.63,89201
5719,2023-04-16,10007,2010,2,738.9,513.22,-225.68,89203
5720,2023-01-31,10020,2006,1,389.18,276.41,-112.77,89239
5721,2024-12-20,10033,2011,2,1176.39,1146.96,-29.43,89242
5722,2024-06-29,10012,2018,1,41.15,34.35,-6.8,89247
5723,2023-08-30,10020,2001,2,605.96,552.82,-53.14,89253
5724,2024-01-06,10005,2020,1,374.97,236.17,-138.8,89257
5725,2024-08-07,10013,2004,2,76.49,23.62,-52.87,89280
5726,2023-04-02,10022,2006,1,13.87,6.25,-7.62,89325
5727,2024-03-30,10008,2016,1,1321.89,783.34,-538.55,89327
5728,2023-12-20,10017,2018,2,157.96,107.88,-50.08,89331
5729,2024-03-18,10001,2002,3,2233.65,1535.01,-698.64,89338
5730,2023-05-11,10035,2012,1,967.74,668.36,-299.38,89347
5731,2024-07-30,10026,2016,1,35.39,13.1,-22.29,89349
5732,2024-07-13,10015,2002,1,331.89,293.1,-38.79,89358
5733,2024-01-22,10036,2012,2,2461.13,1524.86,-936.27,89364
5734,2023-07-26,10033,2002,2,1693.14,1146.96,-546.18,89373
5735,2024-10-09,10001,2002,2,1606.42,1023.34,-583.08,89377
5736,2023-11-16,10033,2017,3,2385.19,1720.44,-664.75,89394
5737,2024-04-30,10001,2007,1,837.51,511.67,-325.84,89410
5738,2023-01-29,10022,2018,2,22.77,12.5,-10.27,89456
5739,2023-10-28,10015,2001,1,403.36,293.1,-110.26,89461
5740,2024-02-19,10036,2014,2,2228.85,1524.86,-703.99,89463
5741,2024-08-24,10022,2001,1,14.67,6.25,-8.42,89531
5742,2024-12-12,10022,2011,1,14.08,6.25,-7.83,89536
5743,2023-07-05,10003,2018,3,84.35,26.37,-57.98,89538
5744,2024-01-04,10024,2017,1,1150.46,896.33,-254.13,89546
5745,2023-08-10,10013,2018,2,88.72,23.62,-65.1,89557
5746,2024-04-15,10005,2020,2,781.91,472.34,-309.57,89559
5747,2024-01-30,10033,2009,1,804.94,573.48,-231.46,89560
5748,2024-07-04,10006,2018,1,46.96,33.45,-13.51,89573
5749,2023-10-05,10024,2019,1,1221.46,896.33,-325.13,89605
5750,2023-06-24,10019,2008,3,80.66,48.69,-31.97,89674
5751,2023-11-22,10036,2018,2,2405.01,1524.86,-880.15,89676
5752,2024-12-31,10019,2011,1,31.01,16.23,-14.78,89708
5753,2024-09-19,10039,2016,1,304.67,255.66,-49.01,89714
5754,2024-10-20,10007,2015,1,356.9,256.61,-100.29,89717
5755,2023-11-08,10002,2005,1,17.61,7.36,-10.25,89731
5756,2024-11-14,10038,2002,3,1026.55,672.6,-353.95,89740
5757,2024-07-20,10001,2019,2,1456.45,1023.34,-433.11,89750
5758,2024-11-14,10034,2020,1,75.98,22.68,-53.3,89758
5759,2024-04-15,10034,2001,2,142.73,45.36,-97.37,89786
5760,2023-06-19,10035,2014,2,1947.39,1336.72,-610.67,89787
5761,2024-12-29,10035,2004,1,873.42,668.36,-205.06,89794
5762,2024-12-31,10032,2011,1,128.58,95.98,-32.6,89806
5763,2023-11-22,10013,2001,3,101.03,35.43,-65.6,89851
5764,2024-08-20,10023,2015,1,1338.92,1034.25,-304.67,89861
5765,2024-12-31,10023,2004,1,1428.98,1034.25,-394.73,89900
5766,2023-06-24,10031,2002,1,714.53,548.93,-165.6,89902
5767,2024-09-13,10015,2017,3,1138.99,879.3,-259.69,89955
5768,2024-09-29,10037,2015,3,38.39,15.48,-22.91,89979
5769,2024-12-31,10039,2010,2,669.44,511.32,-158.12,90007
5770,2024-12-31,10026,2001,1,41.21,13.1,-28.11,90012
5771,2023-01-13,10005,2016,3,1131.41,708.51,-422.9,90015
5772,2024-07-18,10038,2004,1,273.52,224.2,-49.32,90017
5773,2023-05-29,10026,2008,1,38.08,13.1,-24.98,90040
5774,2023-02-05,10040,2014,1,404.74,261.12,-143.62,90050
5775,2023-05-20,10032,2012,1,132.26,95.98,-36.28,90053
5776,2023-10-14,10038,2011,3,851.15,672.6,-178.55,90099
5777,2024-12-20,10024,2018,1,1203.81,896.33,-307.48,90129
5778,2023-06-30,10015,2018,1,340.38,293.1,-47.28,90151
5779,2024-12-31,10029,2013,1,14.53,7.71,-6.82,90152
5780,2024-10-18,10032,2002,3,358.79,287.94,-70.85,90153
5781,2024-11-29,10035,2002,1,978.62,668.36,-310.26,90161
5782,2024-01-29,10040,2003,1,381.7,261.12,-120.58,90214
5783,2024-05-13,10002,2017,2,41.97,14.72,-27.25,90216
5784,2023-09-13,10001,2018,2,1695.13,1023.34,-671.79,90224
5785,2024-07-10,10031,2017,1,779.21,548.93,-230.28,90227
5786,2023-08-25,10013,2012,1,42.26,11.81,-30.45,90243
5787,2023-10-21,10010,2008,3,867.33,619.44,-247.89,90244
5788,2024-12-23,10008,2015,1,1337.7,783.34,-554.36,90253
5789,2023-11-24,10024,2003,2,1946.12,1792.66,-153.46,90256
5790,2024-02-04,10004,2010,2,221.37,164.32,-57.05,90304
5791,2023-04-15,10003,2012,1,32.05,8.79,-23.26,90317
5792,2024-05-05,10025,2018,3,349.78,160.59,-189.19,90338
5793,2023-11-04,10002,2017,1,19.7,7.36,-12.34,90369
5794,2023-04-25,10033,2009,2,1693.42,1146.96,-546.46,90375
5795,2024-12-10,10015,2018,3,1249.88,879.3,-370.58,90385
5796,2024-06-24,10015,2002,3,1187.35,879.3,-308.05,90396
5797,2023-11-21,10013,2015,1,44.23,11.81,-32.42,90406
5798,2024-01-11,10015,2019,2,884.9,586.2,-298.7,90410
5799,2024-12-31,10020,2015,1,438.04,276.41,-161.63,90443
5800,2024-09-24,10018,2007,3,177.7,67.74,-109.96,90466
5801,2024-11-21,10023,2017,3,3840.14,3102.75,-737.39,90470
5802,2023-12-23,10023,2014,2,2777.91,2068.5,-709.41,90479
5803,2023-08-29,10025,2016,1,112.46,53.53,-58.93,90488
5804,2024-02-28,10031,2017,1,774.51,548.93,-225.58,90517
5805,2024-12-18,10038,2012,2,480.6,448.4,-32.2,90535
5806,2023-06-20,10012,2017,2,88.23,68.7,-19.53,90550
5807,2024-08-13,10037,2020,2,28.27,10.32,-17.95,90576
5808,2024-09-18,10031,2010,1,767.15,548.93,-218.22,90581
5809,2024-05-08,10025,2012,1,112.03,53.53,-58.5,90587
5810,2024-03-20,10037,2006,3,36.83,15.48,-21.35,90596
5811,2023-02-12,10039,2004,1,347.74,255.66,-92.08,90597
5812,2024-12-11,10015,2013,1,374.63,293.1,-81.53,90601
5813,2024-02-27,10024,2001,1,1244.84,896.33,-348.51,90625
5814,2024-11-21,10031,2016,1,766.99,548.93,-218.06,90660
5815,2023-10-13,10008,2020,1,1155.17,783.34,-371.83,90670
5816,2023-07-02,10026,2003,1,39.34,13.1,-26.24,90671
5817,2023-12-16,10007,2016,2,780.31,513.22,-267.09,90685
5818,2024-06-09,10022,2011,1,14.06,6.25,-7.81,90733
5819,2024-01-31,10030,2009,2,81.03,34.46,-46.57,90756
5820,2023-06-24,10026,2002,1,34.35,13.1,-21.25,90794
5821,2023-12-24,10011,2003,1,44.42,25.08,-19.34,90826
5822,2024-12-06,10040,2003,3,1126.49,783.36,-343.13,90834
5823,2023-06-15,10018,2018,1,59.37,22.58,-36.79,90836
5824,2024-08-22,10003,2001,1,23.64,8.79,-14.85,90855
5825,2023-07-24,10034,2002,3,203.72,68.04,-135.68,90862
5826,2023-07-28,10010,2005,1,310.1,206.48,-103.62,90879
5827,2023-11-03,10028,2012,1,31.49,15.67,-15.82,90885
5828,2024-12-28,10034,2019,1,79.72,22.68,-57.04,90893
5829,2024-01-16,10007,2014,1,383.67,256.61,-127.06,90905
5830,2024-11-25,10026,2015,1,39.08,13.1,-25.98,90932
5831,2024-12-02,10013,2014,1,42.36,11.81,-30.55,90941
5832,2024-04-09,10021,2007,1,136.95,119.09,-17.86,90962
5833,2023-05-12,10040,2001,1,340.26,261.12,-79.14,90971
5834,2023-11-08,10018,2001,3,186.54,67.74,-118.8,90996
5835,2024-03-19,10015,2010,1,381.54,293.1,-88.44,91012
5836,2023-10-08,10008,2020,3,2968.21,2350.02,-618.19,91013
5837,2023-10-10,10026,2008,1,38.26,13.1,-25.16,91020
5838,2024-12-24,10035,2006,2,1843.29,1336.72,-506.57,91030
5839,2023-10-09,10012,2018,1,57.31,34.35,-22.96,91048
5840,2023-11-09,10036,2008,2,1904.91,1524.86,-380.05,91051
5841,2024-12-10,10008,2006,1,1199.81,783.34,-416.47,91065
5842,2023-04-15,10024,2002,1,1223.3,896.33,-326.97,91066
5843,2024-07-25,10015,2006,1,353.5,293.1,-60.4,91080
5844,2024-12-10,10012,2018,2,115.61,68.7,-46.91,91102
5845,2023-05-09,10026,2008,1,35.67,13.1,-22.57,91110
5846,2023-11-30,10001,2001,2,1344.15,1023.34,-320.81,91128
5847,2024-02-06,10035,2009,1,966.95,668.36,-298.59,91143
5848,2024-10-04,10036,2008,3,3125.37,2287.29,-838.08,91166
5849,2023-07-02,10016,2002,1,38.62,22.4,-16.22,91167
5850,2023-05-31,10033,2015,2,1637.68,1146.96,-490.72,91177
5851,2023-11-25,10032,2001,1,121.74,95.98,-25.76,91184
5852,2023-08-28,10001,2003,1,737.2,511.67,-225.53,91221
5853,2024-08-25,10018,2001,2,109.98,45.16,-64.82,91234
5854,2024-02-20,10007,2001,3,1077.65,769.83,-307.82,91236
5855,2023-09-22,10003,2014,1,24.39,8.79,-15.6,91252
5856,2023-07-13,10007,2020,1,330.08,256.61,-73.47,91258
5857,2024-07-07,10008,2019,2,2695.75,1566.68,-1129.07,91306
5858,2023-05-05,10035,2005,1,962.03,668.36,-293.67,91328
5859,2023-07-27,10037,2016,3,38.77,15.48,-23.29,91329
5860,2023-02-24,10036,2019,1,930.76,762.43,-168.33,91362
5861,2023-10-11,10017,2012,3,281.09,161.82,-119.27,91372
5862,2024-04-12,10016,2016,1,34.44,22.4,-12.04,91381
5863,2024-06-09,10006,2008,1,43.96,33.45,-10.51,91383
5864,2024-11-22,10039,2010,1,347.79,255.66,-92.13,91388
5865,2023-08-05,10035,2007,2,1968.82,1336.72,-632.1,91415
5866,2024-12-14,10002,2004,3,63.59,22.08,-41.51,91418
